DATE,1days_later_temp_C,HOURLYDRYBULBTEMPC,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYStationPressure,HOURLYWindDirection,HOURLYWindSpeed,cos_mins_day,cos_mins_year,cos_wind_dir,mins_day,mins_year
2007-01-01 09:53:00,10.0,8.9,6.1,83.0,30.25,170.0,3.0,-0.850352224995563,0.9999750109259482,0.9698463103929542,593.0,593.0
2007-01-01 14:06:00,17.0,16.808333333333334,2.67,39.35,30.14783333333333,315.6666666666667,9.783333333333333,-0.847844788402072,0.9999490961993497,0.7084014804431993,846.0,846.0
2007-01-01 23:59:00,8.790000000000001,6.75,2.8499999999999996,76.1,30.139,11.0,0.3,0.9999904807207345,0.9998528522849135,0.8657979856674332,1439.0,1439.0
2007-01-02 05:44:00,5.0,5.09,2.29,82.0,30.1555,16.5,0.4500000000000002,0.06918717644846262,0.9997738073269357,0.7986969785011497,344.0,1784.0
2007-01-02 06:10:00,5.0,5.0,2.2,82.0,30.16,34.0,1.7,-0.04305417629431116,0.9997671481143229,0.5750000000000001,370.0,1810.0
2007-01-02 07:06:00,7.0,5.368333333333333,2.33,80.7,30.162166666666668,113.5,6.0,-0.2820929007792738,0.9997525290985272,-0.3916666666666665,426.0,1866.0
2007-01-02 08:05:00,7.0,7.0200000000000005,3.02,75.6,30.166,104.0,5.8,-0.5156923318131464,0.9997366383834908,-0.18793852415718165,485.0,1925.0
2007-01-02 09:51:00,10.0,9.943333333333333,3.9,66.26666666666667,30.169333333333334,251.83333333333334,3.0666666666666664,-0.8448465838399228,0.9997068746186084,-0.009517440116818654,591.0,2031.0
2007-01-02 09:53:00,10.6,10.0,3.9,66.0,30.17,255.0,3.0,-0.850352224995563,0.9997063053172193,0.022557566113149963,593.0,2033.0
2007-01-02 20:51:00,15.0,10.636666666666667,4.346666666666667,65.63333333333333,30.109666666666666,0.0,0.0,0.6781208795549752,0.9994854356582887,1.0,1251.0,2691.0
2007-01-02 22:24:00,14.0,9.69,3.9,67.55,30.105166666666666,0.0,0.0,0.9057487784970094,0.9994492030478606,1.0,1344.0,2784.0
2007-01-02 22:45:00,14.0,9.48,3.9,68.6,30.108666666666668,0.0,0.0,0.9432754760302476,0.9994408983202245,1.0,1365.0,2805.0
2007-01-02 23:17:00,13.0,9.200000000000001,3.9,69.8,30.106,0.0,0.0,0.9743562528175739,0.999428038951251,1.0,1397.0,2837.0
2007-01-02 23:59:00,13.25,8.790000000000001,3.9,71.6,30.102,0.0,0.0,0.9999904807207345,0.9994110434160508,1.0,1439.0,2879.0
2007-01-03 06:37:00,12.0,5.690697674418605,3.5651162790697675,86.37209302325581,30.15,125.5813953488372,3.1395348837209305,-0.16014699425001286,0.9992369417524624,-0.2179465293306868,397.0,3277.0
2007-01-03 07:05:00,12.0,6.930769230769231,3.9923076923076923,81.38461538461539,30.15,172.30769230769232,5.923076923076923,-0.27979880979765276,0.9992238783379697,-0.9813373582255696,425.0,3305.0
2007-01-03 07:13:00,12.0,7.029787234042553,4.238297872340426,82.34042553191489,30.151489361702126,171.48936170212767,5.553191489361702,-0.3122096054989534,0.9992200979326161,-0.9870704280954962,433.0,3313.0
2007-01-03 07:23:00,11.0,7.072340425531915,4.578723404255319,84.25531914893617,30.153617021276595,173.61702127659575,4.914893617021276,-0.3524871209204259,0.9992153671003785,-0.9903028210716222,443.0,3323.0
2007-01-03 08:23:00,11.0,7.487500000000001,6.0375,90.375,30.16375,151.25,3.0,-0.5811769077227107,0.9991867797398168,-0.80300484563263,503.0,3383.0
2007-01-03 08:48:00,11.0,8.164583333333335,6.089583333333333,86.72916666666667,30.168958333333336,125.20833333333334,3.0,-0.667848643225751,0.9991747414167862,-0.5505008076054381,528.0,3408.0
2007-01-03 08:50:00,11.0,8.21875,6.09375,86.4375,30.169375000000002,123.125,3.0,-0.6747823820659943,0.9991737783509438,-0.5303004845632628,530.0,3410.0
2007-01-03 09:25:00,11.0,9.23793103448276,6.596551724137931,83.79310344827586,30.17,131.0344827586207,4.655172413793103,-0.7737594490174565,0.9991566838534359,-0.6467831410311601,565.0,3445.0
2007-01-03 09:30:00,10.0,9.38448275862069,6.674137931034482,83.44827586206897,30.17,132.75862068965517,4.913793103448276,-0.7875995206879405,0.9991542385567571,-0.6697180068172789,570.0,3450.0
2007-01-03 09:40:00,9.0,9.677586206896551,6.8293103448275865,82.75862068965517,30.17,136.20689655172413,5.431034482758621,-0.8152796640289085,0.9991493479633996,-0.7155877383895165,580.0,3460.0
2007-01-03 11:48:00,11.0,15.866666666666667,8.3,61.0,30.131666666666664,13.333333333333343,0.25,-0.9960367383340547,0.9990852750919396,0.838358948267841,708.0,3588.0
2007-01-03 23:59:00,6.05,13.25,8.950000000000001,75.5,30.089,142.0,9.0,0.9999904807207345,0.9986747035254504,-0.783409260885671,1439.0,4319.0
2007-01-04 23:59:00,5.6499999999999995,6.05,-0.65,62.9,30.25,319.0,15.0,0.9999904807207345,0.9976440496158578,0.753718759775734,1439.0,5759.0
2007-01-05 23:59:00,8.25,5.6499999999999995,0.060000000000000005,68.0,30.448999999999998,329.0,8.6,0.9999904807207345,0.9963193854257111,0.8560273077178924,1439.0,7199.0
2007-01-06 14:51:00,17.0,12.780000000000001,0.6,44.03333333333333,30.42,320.3333333333333,11.1,-0.7334549621598331,0.9953515196414202,0.7693771418078265,891.0,8091.0
2007-01-06 23:59:00,6.05,8.25,5.54,83.0,30.46,309.0,6.9,0.9999904807207345,0.994701101339627,0.6285088487178854,1439.0,8639.0
2007-01-07 23:53:00,7.8,6.1,2.8,80.0,30.39,75.0,3.0,0.9995335908367129,0.9927982459751087,0.875,1433.0,10073.0
2007-01-07 23:59:00,7.63,6.05,2.7399999999999998,79.9,30.39,82.5,3.0,0.9999904807207345,0.9927896742733536,0.8625,1439.0,10079.0
2007-01-08 00:53:00,6.1,5.6,2.2,79.0,30.39,150.0,3.0,0.9733792584604485,0.9927123003793454,0.7500000000000001,53.0,10133.0
2007-01-08 01:53:00,5.6,5.6,2.2,79.0,30.39,225.0,3.0,0.8808907382053855,0.9926258468598947,0.6250000000000001,113.0,10193.0
2007-01-08 06:31:00,4.0,10.379999999999999,1.7,55.1,30.34,232.66666666666666,6.0,-0.13396279274059403,0.9922185925366496,-0.5975496291436255,391.0,10471.0
2007-01-08 07:53:00,3.9,10.6,2.2,56.0,30.33,245.0,3.0,-0.4733196671848433,0.9920964618410523,-0.4210100716628345,473.0,10553.0
2007-01-08 23:59:00,7.63,7.63,2.8,71.9,30.17,13.0,0.5,0.9999904807207345,0.9905856675332206,0.8357212390313461,1439.0,11519.0
2007-01-09 12:51:00,13.0,16.64333333333333,2.8,40.13333333333333,30.071,10.333333333333334,3.0,-0.9742510695396573,0.9892838159783043,0.9833039152713313,771.0,12291.0
2007-01-09 15:11:00,12.0,18.72,2.5300000000000002,34.2,30.027,347.0,3.9,-0.6677238560132411,0.9890387060630612,0.9712732133443182,911.0,12431.0
2007-01-09 23:59:00,5.11,7.63,3.25,73.7,30.02,20.0,0.3,0.9999904807207345,0.9880897306501307,0.8060307379214091,1439.0,12959.0
2007-01-10 23:53:00,3.9,5.0,0.6,73.0,29.96,5.0,5.0,0.9995335908367129,0.9853148152595401,0.9924038765061041,1433.0,14393.0
2007-01-10 23:59:00,3.73,5.11,0.65,72.8,29.96,5.5,5.1,0.9999904807207345,0.9853025991881396,0.9916442641567144,1439.0,14399.0
2007-01-11 23:59:00,1.75,3.73,-1.1600000000000001,70.6,29.98,0.0,0.0,0.9999904807207345,0.9822250945276818,1.0,1439.0,15839.0
2007-01-12 20:53:00,3.3,3.9,-13.9,26.0,30.15,20.0,3.0,0.6851829903263591,0.9793092700371228,0.9254165783983234,1253.0,17093.0
2007-01-12 23:59:00,0.65,1.75,-13.84,31.0,30.191000000000003,307.0,5.7,0.9999904807207345,0.9788581236235063,0.9442041340085384,1439.0,17279.0
2007-01-13 06:19:00,-1.0,0.26,-12.8,37.13333333333333,30.238666666666667,170.0,7.366666666666667,-0.08201501191414666,0.9779214065866335,0.7166666666666667,379.0,17659.0
2007-01-13 07:53:00,-1.1,-1.1,-10.6,49.0,30.26,60.0,3.0,-0.4733196671848433,0.9776866718837475,0.2500000000000001,473.0,17753.0
2007-01-13 11:53:00,7.8,8.3,-17.2,15.0,30.26,325.0,6.0,-0.9995335908367129,0.9770816237951362,0.7912401152362238,713.0,17993.0
2007-01-13 13:53:00,10.0,9.4,-16.7,14.0,30.21,335.0,5.0,-0.8808907382053854,0.9767760998833355,0.9028590122851734,833.0,18113.0
2007-01-13 23:59:00,1.082857142857143,0.65,-10.0,44.9,30.23,153.0,6.0,0.9999904807207345,0.9752026787373929,-0.8794228634059948,1439.0,18719.0
2007-01-14 00:28:00,1.0,0.8916666666666667,-10.0,44.416666666666664,30.23,167.5,6.0,0.9856992687661364,0.9751260559360401,-0.9441772515768495,694.6666666666667,18748.0
2007-01-14 20:53:00,4.4,5.0,-8.9,36.0,30.3,45.0,3.0,0.6851829903263591,0.9717852445043473,0.5,1253.0,19973.0
2007-01-14 23:59:00,1.5899999999999999,1.082857142857143,-6.751428571428572,56.0,30.35,0.0,0.0,0.9999904807207345,0.9712598371457277,1.0,1439.0,20159.0
2007-01-15 10:53:00,7.2,6.7,-6.1,40.0,30.45,155.0,3.0,-0.9575713608048144,0.9693745374180825,0.8213938048432696,653.0,20813.0
2007-01-15 20:02:00,8.0,5.845,-5.6,43.9,30.38,30.0,0.75,0.5050991656560709,0.9677463913620776,0.7090461068821137,1202.0,21362.0
2007-01-15 21:53:00,6.7,3.3,-5.6,52.0,30.39,100.0,5.0,0.8503522249955626,0.9674122008904735,0.030153689607045786,1313.0,21473.0
2007-01-15 22:21:00,6.0,3.0666666666666664,-5.319999999999999,54.333333333333336,30.394666666666666,53.33333333333334,2.6666666666666665,0.9003878217065469,0.9673275634507713,0.48274863445709104,1341.0,21501.0
2007-01-15 23:31:00,7.0,2.1033333333333335,-5.38,58.266666666666666,30.393666666666668,88.66666666666666,3.8,0.9841474398250168,0.9671156564236947,-0.11849481397535255,1411.0,21571.0
2007-01-15 23:59:00,6.555172413793104,1.5899999999999999,-5.6,59.5,30.389,143.0,6.0,0.9999904807207345,0.9670307608220253,-0.787920774108301,1439.0,21599.0
2007-01-16 00:22:00,6.0,1.1683333333333332,-5.6,61.416666666666664,30.385166666666667,154.5,6.0,0.9886560712395016,0.9669608483510076,-0.8717800429007058,848.6666666666666,21622.0
2007-01-16 08:53:00,5.6,2.8,-5.6,54.0,30.34,90.0,3.0,-0.6851829903263591,0.9653899722309337,0.0,533.0,22133.0
2007-01-16 11:53:00,11.1,10.0,-3.3,39.0,30.28,165.0,5.0,-0.9995335908367129,0.964828077193738,0.9330127018922192,713.0,22313.0
2007-01-16 23:59:00,2.31,6.555172413793104,5.0,89.82758620689656,30.057931034482756,118.9655172413793,2.3793103448275863,0.9999904807207345,0.9625166960944895,-0.4799511823117962,1439.0,23039.0
2007-01-17 03:53:00,1.1,5.6,-1.1,62.0,30.04,195.0,3.0,0.5262139236518696,0.9617563319116218,0.7912401152362238,233.0,23273.0
2007-01-17 11:53:00,13.9,11.1,-0.6,45.0,30.14,285.0,6.0,-0.9995335908367129,0.9601731938335717,0.24999999999999997,713.0,23753.0
2007-01-17 13:53:00,15.6,13.3,-1.1,37.0,30.13,320.0,6.0,-0.8808907382053854,0.9597724945298466,0.7198463103929542,833.0,23873.0
2007-01-17 22:53:00,7.2,5.6,-1.1,62.0,30.24,75.0,3.0,0.9575713608048145,0.9579450516375501,0.06698729810778048,1373.0,24413.0
2007-01-17 23:59:00,4.46,2.31,-1.05,78.7,30.238999999999997,152.0,5.0,0.9999904807207345,0.9577189732787149,-0.8779036387072157,1439.0,24479.0
2007-01-18 04:53:00,1.1,1.7,-1.1,82.0,30.22,165.0,3.0,0.2881962681340894,0.9567046956361753,-0.7912401152362238,293.0,24773.0
2007-01-18 08:53:00,5.0,4.4,0.0,73.0,30.25,0.0,3.0,-0.6851829903263591,0.9558680002200541,1.0,533.0,25013.0
2007-01-18 11:53:00,13.3,13.9,-5.6,26.0,30.22,150.0,3.0,-0.9995335908367129,0.9552353430260394,0.7500000000000001,713.0,25193.0
2007-01-18 23:59:00,5.06,4.46,-2.8,59.7,30.158,0.0,0.0,0.9999904807207345,0.9526390062856365,1.0,1439.0,25919.0
2007-01-19 06:42:00,3.0,1.9983333333333335,-2.8,70.91666666666667,30.128166666666665,164.5,3.3666666666666663,-0.1815815918315041,0.9511669387863084,-0.9447011461984491,402.0,26322.0
2007-01-19 11:53:00,12.8,13.3,-0.6,39.0,30.1,110.0,5.0,-0.9995335908367129,0.9500159799784385,0.9553418012614795,713.0,26633.0
2007-01-19 12:53:00,14.4,15.0,1.1,39.0,30.06,220.0,5.0,-0.9733792584604485,0.9497924197361626,0.9106836025229589,773.0,26693.0
2007-01-19 23:59:00,4.89,5.06,2.8499999999999996,85.9,30.058,0.0,0.0,0.9999904807207345,0.9472782922048439,1.0,1439.0,27359.0
2007-01-20 10:53:00,14.4,11.1,5.6,69.0,30.11,165.0,3.0,-0.9575713608048144,0.944751350824601,0.9330127018922192,653.0,28013.0
2007-01-20 23:59:00,6.59,4.89,2.1500000000000004,82.4,30.148999999999997,16.0,0.3,0.9999904807207345,0.9416384108633822,0.8060307379214091,1439.0,28799.0
2007-01-21 23:59:00,5.4799999999999995,6.59,-7.15,37.4,30.172,122.0,3.0,0.9999904807207345,0.9357210243601694,-0.5266044443118976,1439.0,30239.0
2007-01-22 12:53:00,14.4,13.9,-6.7,24.0,30.23,336.6666666666667,5.0,-0.9733792584604485,0.9324263693123809,0.9151368817854184,773.0,31013.0
2007-01-22 13:53:00,15.0,15.0,-5.0,25.0,30.2,333.3333333333333,5.0,-0.8808907382053854,0.9321676503782321,0.8905811427849284,833.0,31073.0
2007-01-22 23:59:00,5.6,5.4799999999999995,-1.7,60.5,30.27,148.0,3.2,0.9999904807207345,0.9295278765761684,-0.8437016243746488,1439.0,31679.0
2007-01-23 12:53:00,15.6,14.4,-2.8,31.0,30.26,175.0,5.0,-0.9733792584604485,0.9260857488417598,0.9924038765061041,773.0,32453.0
2007-01-23 23:59:00,5.989999999999999,5.6,-0.6,65.0,30.169,139.0,4.8,0.9999904807207345,0.9230607926604576,-0.753718759775734,1439.0,33119.0
2007-01-24 04:02:00,4.0,3.135,-1.19,73.45,30.16,119.0,2.55,0.4905112753242026,0.9219425631169956,-0.5011377766511312,242.0,33362.0
2007-01-24 06:05:00,5.0,2.3200000000000003,-2.2,72.4,30.162,136.0,2.4,-0.021409267616624757,0.9213736032898585,-0.5878462024097664,365.0,33485.0
2007-01-24 07:51:00,7.0,2.22,-2.2,72.9,30.179666666666666,145.0,4.833333333333333,-0.46518235797609564,0.9208817274965926,-0.8038245569916243,471.0,33591.0
2007-01-24 11:36:00,9.0,13.465,-0.6,38.55,30.1685,0.0,0.0,-0.987644292327675,0.9198326746925394,1.0,696.0,33816.0
2007-01-24 13:06:00,12.0,15.946666666666665,-0.36833333333333335,33.483333333333334,30.117833333333333,293.0,4.566666666666666,-0.9533400790718515,0.9194112239673918,0.339624473676042,786.0,33906.0
2007-01-24 17:39:00,9.0,12.213333333333333,0.9833333333333334,46.36666666666667,30.11,314.6666666666667,4.166666666666666,-0.09065865602548487,0.9181263247588588,0.6948764283093823,1059.0,34179.0
2007-01-24 17:48:00,9.0,11.883333333333333,1.0583333333333333,47.416666666666664,30.11,311.6666666666667,3.416666666666667,-0.05200999278684493,0.9180838239246498,0.6613907591946975,1068.0,34188.0
2007-01-24 23:06:00,6.0,6.961666666666667,1.7,69.3,30.162166666666668,0.0,0.0,0.9666631773117258,0.9165744746008697,1.0,1386.0,34506.0
2007-01-24 23:24:00,7.0,6.631666666666667,1.7,71.1,30.165166666666668,0.0,0.0,0.9792518463212954,0.9164886280773704,1.0,1404.0,34524.0
2007-01-24 23:59:00,7.26,5.989999999999999,1.7,74.5,30.17,21.000000000000004,0.5,0.9999904807207345,0.9163216784923504,0.8133974596215561,1439.0,34559.0
2007-01-25 03:28:00,7.0,4.191666666666666,0.8916666666666667,79.0,30.165833333333335,116.66666666666666,2.9166666666666665,0.610446026247924,0.9153210247520743,-0.13148736212511314,208.0,34768.0
2007-01-25 04:45:00,7.0,5.770588235294118,2.5176470588235293,80.15686274509804,30.17,31.372549019607845,0.784313725490196,0.32023192177634474,0.914950985606367,0.6957344908571124,285.0,34845.0
2007-01-25 05:48:00,7.0,5.091666666666667,1.7916666666666667,79.08333333333333,30.17,91.66666666666666,2.75,0.052009992786844816,0.914647629049246,-0.07584416286135265,348.0,34908.0
2007-01-25 07:07:00,7.0,6.317241379310344,2.848275862068965,79.03448275862068,30.17,110.34482758620689,5.0,-0.28626587043341,0.9142664726593283,-0.33739526745970627,427.0,34987.0
2007-01-25 07:37:00,7.0,6.7827586206896555,2.9517241379310346,76.96551724137932,30.17,89.65517241379311,5.0,-0.40854904081411547,0.9141215256661311,0.011043445126636908,457.0,35017.0
2007-01-25 09:27:00,7.0,7.2,4.4,83.0,30.17,0.0,0.0,-0.7787788899722413,0.9135890357314027,1.0,567.0,35127.0
2007-01-25 09:45:00,8.0,7.2,4.4,83.0,30.17,0.0,0.0,-0.8283296603730025,0.9135017846376541,1.0,585.0,35145.0
2007-01-25 12:53:00,12.8,11.7,4.4,61.0,30.09,287.67123287671234,3.0,-0.9733792584604485,0.912587691779155,0.9875132216538696,773.0,35333.0
2007-01-25 16:06:00,10.0,13.531666666666666,4.53,54.95,30.03,334.3333333333333,6.0,-0.4746434316230173,0.9116444519845405,0.8917615794504551,966.0,35526.0
2007-01-25 18:00:00,9.0,8.9,4.54,74.7,30.031166666666667,338.8333333333333,8.116666666666667,-0.00023564106106178928,0.9110850764722601,0.9310981121357369,1080.0,35640.0
2007-01-25 21:31:00,9.0,7.983333333333333,5.6,84.9,30.05,352.6666666666667,5.366666666666666,0.7897901722835213,0.9100452431779259,0.9778872942881665,1291.0,35851.0
2007-01-25 22:19:00,9.0,7.54,5.6,87.73333333333333,30.054333333333332,204.0,2.8333333333333335,0.8968138505129051,0.9098078929530696,1.0,1339.0,35899.0
2007-01-25 22:43:00,9.0,7.3,5.6,89.33333333333333,30.058333333333334,60.0,0.833333333333333,0.9397015048366059,0.9096891324859083,1.0,1363.0,35923.0
2007-01-25 23:47:00,9.0,7.158620689655173,5.0,86.20689655172414,30.052068965517243,39.31034482758622,0.6206896551724137,0.9970828494074214,0.9093720310507339,0.5893501200664398,1427.0,35987.0
2007-01-25 23:59:00,9.333333333333334,7.26,5.0,85.7,30.048000000000002,0.0,0.0,0.9999904807207345,0.9093125201197243,1.0,1439.0,35999.0
2007-01-26 00:29:00,9.0,7.56,5.0,84.2,30.038,0.0,0.0,0.9852064683539089,0.909163592562201,1.0,669.0,36029.0
2007-01-26 01:28:00,9.0,7.8,5.0,83.0,30.018333333333334,99.16666666666667,2.9166666666666665,0.9194276216449951,0.9088704439507548,-0.15780452259045474,88.0,36088.0
2007-01-26 03:35:00,9.0,7.056,5.0,86.72,30.0072,160.0,5.28,0.5906161608569974,0.90823797356053,-0.9396926207859083,215.0,36215.0
2007-01-26 04:29:00,9.0,7.061538461538461,4.3076923076923075,82.53846153846153,29.986153846153847,160.0,6.6923076923076925,0.384446990948918,0.9079683686187082,-0.9396926207859083,269.0,36269.0
2007-01-26 06:28:00,9.0,6.7,4.4,85.0,29.975833333333334,116.66666666666667,7.0,-0.12097584753398219,0.9073729557653502,-0.4204799549386168,388.0,36388.0
2007-01-26 08:20:00,9.0,6.7,4.175,84.1,29.9845,164.0,6.0,-0.5686581625985254,0.9068109160644762,-0.7418309414322495,500.0,36500.0
2007-01-26 08:36:00,9.0,6.7,4.041666666666667,83.56666666666666,29.987166666666667,142.66666666666666,6.0,-0.6251550487695963,0.9067305031347985,-0.6245795758893405,516.0,36516.0
2007-01-26 09:20:00,10.0,6.938235294117647,3.9794117647058824,81.41176470588235,29.997941176470587,24.705882352941174,1.2352941176470589,-0.7647011195901361,0.9065092040500923,0.6911764705882353,560.0,36560.0
2007-01-26 10:16:00,11.0,8.273333333333333,3.9,74.63333333333333,29.996166666666667,148.5,4.15,-0.8914528937224426,0.9062271028495391,-0.8258790331978169,616.0,36616.0
2007-01-26 11:05:00,12.0,10.22,3.78,64.6,29.983999999999998,153.0,5.8,-0.9659638068111941,0.9059799879806342,-0.47850884871788546,665.0,36665.0
2007-01-26 11:53:00,14.4,11.1,3.3,59.0,29.96,245.0,5.0,-0.9995335908367129,0.9057376362334323,0.17860619515673037,713.0,36713.0
2007-01-26 18:46:00,12.0,9.347169811320756,7.173584905660378,86.13207547169812,29.95,358.6792452830189,5.132075471698113,0.19892864117794407,0.9036398155053884,0.9979934768129332,1126.0,37126.0
2007-01-26 19:28:00,11.0,9.108333333333334,7.2,87.75,29.955833333333334,330.8333333333333,3.833333333333333,0.37160330207549785,0.9034252164019072,0.7916261056504812,1168.0,37168.0
2007-01-26 20:35:00,11.0,9.25,7.2,86.9,29.96,93.0,0.8999999999999999,0.6216239933839045,0.9030824751901544,0.8928362829059617,1235.0,37235.0
2007-01-26 20:44:00,11.0,9.325000000000001,7.2,86.45,29.96,46.5,0.4500000000000002,0.6534034918551318,0.9030364094579213,0.9464181414529809,1244.0,37244.0
2007-01-26 23:37:00,10.0,9.074074074074074,7.851851851851852,92.51851851851852,29.97,12.962962962962962,0.5555555555555558,0.9908323539365091,0.9021485386556881,0.8781518783936424,1417.0,37417.0
2007-01-26 23:49:00,10.0,9.133333333333333,7.933333333333334,92.66666666666667,29.97,0.0,0.0,0.9987723106504701,0.9020868374861593,1.0,1429.0,37429.0
2007-01-26 23:59:00,10.0,9.333333333333334,7.833333333333333,90.66666666666667,29.971666666666664,36.666666666666664,0.5,0.9999904807207345,0.9020353831737233,0.7056592594801703,1439.0,37439.0
2007-01-27 00:33:00,10.0,9.066666666666666,8.05,93.83333333333333,29.98,196.66666666666666,3.0,0.9889006678098372,0.9018603357498333,-0.6094290063213266,33.0,37473.0
2007-01-27 00:45:00,10.0,9.266666666666667,8.200000000000001,93.33333333333333,29.98,126.66666666666667,3.0,0.979587822200204,0.9017985176611607,-0.13958269592837236,45.0,37485.0
2007-01-27 01:30:00,10.0,9.032,8.024000000000001,93.92,29.9792,64.4,4.6,0.9234804052578752,0.901566552253409,0.3946585318596153,90.0,37530.0
2007-01-27 01:47:00,10.0,9.304,8.228,93.24,29.9724,16.799999999999997,1.2000000000000002,0.892001086132122,0.9014788470042191,0.8420848343981604,107.0,37547.0
2007-01-27 02:23:00,10.0,9.4,8.3,93.0,29.965,140.0,1.5,0.8046308540438929,0.9012929549005438,0.586824088833465,143.0,37583.0
2007-01-27 04:49:00,10.0,9.333333333333334,8.25,93.16666666666667,29.941666666666666,308.3333333333333,3.0,0.3046153837178779,0.9005376142915109,0.9404646016144231,289.0,37729.0
2007-01-27 05:49:00,10.0,9.4,8.3,93.0,29.949333333333332,24.0,0.20000000000000018,0.047715696871440366,0.9002263784402291,1.0,349.0,37789.0
2007-01-27 06:47:00,9.0,9.304,8.228,93.24,29.95,68.4,2.28,-0.20344093951827014,0.8999250952320517,0.2400000000000001,407.0,37847.0
2007-01-27 07:06:00,9.0,9.4,8.3,93.0,29.95433333333333,70.5,2.35,-0.2820929007792738,0.8998262713578368,0.2166666666666667,426.0,37866.0
2007-01-27 07:25:00,9.0,9.4,8.3,93.0,29.960666666666665,42.0,1.4000000000000001,-0.35939733826237635,0.8997274148718206,0.5333333333333333,445.0,37885.0
2007-01-27 07:36:00,9.0,9.4,8.3,93.0,29.964333333333332,25.5,0.8500000000000001,-0.4041525389104884,0.8996701821693902,0.7166666666666667,456.0,37896.0
2007-01-27 07:44:00,9.0,9.4,8.3,93.0,29.967,13.5,0.4500000000000002,-0.4367017757454789,0.8996285583858046,0.85,464.0,37904.0
2007-01-27 08:06:00,9.0,9.207407407407407,8.155555555555557,93.48148148148148,29.974814814814813,28.88888888888889,2.888888888888889,-0.5215914449315335,0.8995140206750907,0.7592592592592593,486.0,37926.0
2007-01-27 09:47:00,11.0,10.49090909090909,8.736363636363636,88.81818181818181,29.98,118.18181818181819,3.0,-0.8350235373816384,0.8989873144429776,-0.47127638969557595,587.0,38027.0
2007-01-27 11:07:00,13.0,12.1,8.95,81.29166666666667,29.979166666666668,130.41666666666666,3.25,-0.9725167165225719,0.8985691997598686,-0.6479233110795576,667.0,38107.0
2007-01-27 12:13:00,14.0,14.6,7.433333333333334,62.666666666666664,29.953333333333333,166.66666666666666,7.0,-0.9908154800446247,0.898223590943489,-0.7660444431189779,733.0,38173.0
2007-01-27 23:59:00,8.360000000000001,10.0,9.34,95.7,29.9815,30.0,0.44999999999999996,0.9999904807207345,0.8944924122600072,0.7090461068821137,1439.0,38879.0
2007-01-28 11:07:00,13.313333333333334,13.0,8.0,72.0,30.05,128.25,3.0,-0.9733792584604485,0.8909036673488094,-0.617799777991395,667.0,39547.0
2007-01-28 11:53:00,15.0,13.9,7.2,64.0,30.04,122.5,3.0,-0.9995335908367129,0.8906544562397344,-0.5356969024216347,713.0,39593.0
2007-01-28 13:53:00,16.1,13.9,7.8,67.0,30.0,215.0,3.0,-0.8808907382053854,0.8900030797070692,0.6710100716628344,833.0,39713.0
2007-01-28 23:59:00,8.25,8.360000000000001,6.7,89.6,30.069,178.0,3.0,0.9999904807207345,0.886685830326726,-0.9205289920435541,1439.0,40319.0
2007-01-29 05:41:00,4.0,7.68,6.58,93.0,30.05,150.0,3.0,0.08207006419467594,0.8847932429766563,-0.8660254037844387,341.0,40661.0
2007-01-29 11:53:00,16.1,15.0,7.8,62.0,30.04,300.0,3.0,-0.9995335908367129,0.8827180155326925,0.4698463103929539,713.0,41033.0
2007-01-29 19:37:00,11.0,12.36,5.966666666666667,65.66666666666667,29.984666666666666,320.0,7.733333333333333,0.4082211935148623,0.8801051427566817,0.7660444431189778,1177.0,41497.0
2007-01-29 23:59:00,10.54,8.25,5.4799999999999995,82.6,29.978,0.0,0.0,0.9999904807207345,0.8786179380094074,1.0,1439.0,41759.0
2007-01-30 06:45:00,10.0,5.953333333333333,3.7533333333333334,86.0,29.92,168.66666666666666,5.866666666666667,-0.1945685370381159,0.8762963159985974,-0.9787924020487014,405.0,42165.0
2007-01-30 07:03:00,9.0,6.1,3.9,86.0,29.92,173.33333333333334,5.833333333333333,-0.26988693696615235,0.876192907207844,-0.984807753012208,423.0,42183.0
2007-01-30 08:39:00,10.0,8.246666666666666,4.283333333333333,76.8,29.927666666666667,174.66666666666666,5.766666666666667,-0.6357482149266721,0.8756407312519686,-0.984807753012208,519.0,42279.0
2007-01-30 20:34:00,10.0,10.6,6.7,77.0,29.91,249.16666666666666,6.316666666666666,0.6180929379982125,0.8714921959525194,0.9951891217871992,1234.0,42994.0
2007-01-30 21:53:00,10.0,10.6,6.1,74.0,29.92,345.0,3.0,0.8503522249955626,0.8710299852973532,0.9330127018922192,1313.0,43073.0
2007-01-30 23:59:00,10.0,10.54,6.7,77.3,29.94,315.0,4.5,0.9999904807207345,0.8702911129529483,0.9863269777109872,1439.0,43199.0
2007-01-31 12:53:00,11.1,12.8,3.9,55.0,29.95,110.0,3.0,-0.9733792584604485,0.8657093072640983,0.9553418012614795,773.0,43973.0
2007-01-31 13:53:00,11.7,13.9,3.9,51.0,29.94,220.0,3.0,-0.8808907382053854,0.8653510450494449,0.9106836025229589,833.0,44033.0
2007-01-31 14:43:00,12.0,13.4,4.816666666666666,56.0,29.931666666666665,311.6666666666667,8.833333333333332,-0.7537909312695644,0.8650521242380769,0.8734684369075252,883.0,44083.0
